series,sample_index,log10_molar,plotted_value,pdf_x_pt,pdf_y_pt,status
DA,121,-6.644535121811062,31.09880545739037,148.4739990234375,260.591064453125,curve_path_traced
DA,122,-6.638914527473523,31.299813235310317,148.52699279785156,260.47906494140625,curve_path_traced
DA,123,-6.627034083179865,31.50082101323027,148.63900756835938,260.3670654296875,curve_path_traced
DA,124,-6.621094670217364,31.696461281004126,148.69500732421875,260.258056640625,curve_path_traced
DA,125,-6.6151552572548615,31.897469058924074,148.75100708007812,260.14605712890625,curve_path_traced
DA,126,-6.603171237367307,32.09847683684402,148.86399841308594,260.0340576171875,curve_path_traced
DA,127,-6.597231824404805,32.3012920416499,148.9199981689453,259.9210510253906,curve_path_traced
DA,128,-6.591716424029817,32.40179593060988,148.9720001220703,259.86505126953125,curve_path_traced
DA,129,-6.579837598104813,32.59743619838373,149.08399963378906,259.75604248046875,curve_path_traced
DA,130,-6.57379299117976,32.89894786526366,149.1409912109375,259.5880432128906,curve_path_traced
DA,131,-6.5678535782172585,33.099955643183606,149.19699096679688,259.4760437011719,curve_path_traced
DA,132,-6.555974752292254,33.302770847989486,149.30899047851562,259.363037109375,curve_path_traced
DA,133,-6.550035339329753,33.49835634525165,149.364990234375,259.2540588378906,curve_path_traced
DA,134,-6.543989114036045,33.6993641231716,149.4219970703125,259.1420593261719,curve_path_traced
DA,135,-6.53242748836735,33.900371901091546,149.531005859375,259.0300598144531,curve_path_traced
DA,136,-6.526594887736054,34.1013796790115,149.58599853515625,258.9180603027344,curve_path_traced
DA,137,-6.514609249479845,34.297019946785355,149.69900512695312,258.8090515136719,curve_path_traced
DA,138,-6.502730423554841,34.70084292951118,149.81100463867188,258.58404541015625,curve_path_traced
DA,139,-6.4911704162548,34.99517965935909,149.9199981689453,258.4200439453125,curve_path_traced
DA,140,-6.414170054036033,37.19909027944651,150.64599609375,257.1920471191406,curve_path_traced
DA,141,-6.402291228111029,37.496987092554576,150.75799560546875,257.02606201171875,curve_path_traced
DA,142,-6.396669015404836,37.697994870474524,150.81100463867188,256.9140625,curve_path_traced
DA,143,-6.390729602442334,37.89900264839448,150.86700439453125,256.80206298828125,curve_path_traced
DA,144,-6.21318323244855,43.39626413669077,152.54100036621094,253.73904418945312,curve_path_traced
DA,145,-6.207243819486048,43.69777580357069,152.5970001220703,253.571044921875,curve_path_traced
DA,146,-6.1957890061485585,43.900563623120725,152.7050018310547,253.4580535888672,curve_path_traced
DA,147,-6.189744399223505,44.19848782148464,152.76199340820312,253.29205322265625,curve_path_traced
DA,148,-6.183804986261004,44.39771555777451,152.8179931640625,253.18104553222656,curve_path_traced
DA,149,-6.171926160336,44.70100726628451,152.92999267578125,253.01205444335938,curve_path_traced
DA,150,-6.165986747373498,44.997151423018344,152.98599243164062,252.8470458984375,curve_path_traced
DA,151,-6.154107921448494,45.19815920093829,153.09799194335938,252.73504638671875,curve_path_traced
DA,152,-5.764013104198532,57.201226379879095,156.7760009765625,246.04705810546875,curve_path_traced
DA,153,-5.758392509860992,57.396866647652956,156.82899475097656,245.93804931640625,curve_path_traced
DA,154,-5.746513683935989,57.597874425572904,156.9409942626953,245.8260498046875,curve_path_traced
DA,155,-5.740467458642281,57.90119351933876,156.9980010986328,245.65704345703125,curve_path_traced
DA,156,-5.5574056882735094,62.29644492707965,158.7239990234375,243.2080535888672,curve_path_traced
DA,157,-5.545526862348505,62.39694881603962,158.83599853515625,243.1520538330078,curve_path_traced
DA,158,-5.533648036423502,62.79896437187952,158.947998046875,242.9280548095703,curve_path_traced
DA,159,-5.521769210498499,62.90127568772542,159.05999755859375,242.8710479736328,curve_path_traced
DA,160,-5.445087666904694,64.50035554716708,159.78298950195312,241.9800567626953,curve_path_traced
DA,161,-5.4390414416109865,64.60085943612704,159.83999633789062,241.92405700683594,curve_path_traced
DA,162,-5.427162615685983,64.7964997039009,159.95199584960938,241.81504821777344,curve_path_traced
DA,163,-5.421223202723481,64.89700359286087,160.00799560546875,241.75904846191406,curve_path_traced
DA,164,-5.409661577054785,64.99750748182085,160.11700439453125,241.7030487060547,curve_path_traced
DA,165,-5.403722164092284,65.1985152597408,160.17300415039062,241.59104919433594,curve_path_traced
DA,166,-5.397782751129782,65.30079919033086,160.22900390625,241.5340576171875,curve_path_traced
DA,167,-5.385798731242227,65.40130307929083,160.3419952392578,241.47805786132812,curve_path_traced
DA,168,-5.379964512242276,65.5969433470647,160.39700317382812,241.36904907226562,curve_path_traced
DA,169,-5.374025099279774,65.69563980913874,160.4530029296875,241.31405639648438,curve_path_traced
DA,170,-5.362465091979733,65.79795112498464,160.56199645996094,241.25704956054688,curve_path_traced
DA,171,-5.356418866686026,65.99895890290459,160.61900329589844,241.14505004882812,curve_path_traced
DA,172,-5.3504794537235245,66.09946279186457,160.6750030517578,241.08905029296875,curve_path_traced
DA,173,-5.33860062779852,66.19996668082453,160.78700256347656,241.03305053710938,curve_path_traced
DA,174,-5.332661214836019,66.30227799667044,160.84300231933594,240.97604370117188,curve_path_traced
DA,175,-5.326616607910966,66.49789087918845,160.89999389648438,240.86705017089844,curve_path_traced
DA,176,-5.315054982242271,66.59658734126249,161.00900268554688,240.8120574951172,curve_path_traced
DA,177,-5.309222381610974,66.69709123022247,161.06399536132812,240.7560577392578,curve_path_traced
DA,178,-5.297236743354765,66.79940254606838,161.177001953125,240.6990509033203,curve_path_traced
DA,179,-5.285357917429761,67.00041032398832,161.28900146484375,240.58705139160156,curve_path_traced
DA,180,-5.27379791012972,67.1009142129483,161.3979949951172,240.5310516357422,curve_path_traced
DA,181,-5.267858497167218,67.29652709546632,161.45399475097656,240.42205810546875,curve_path_traced
DA,182,-5.261919084204717,67.39703098442628,161.50999450683594,240.36605834960938,curve_path_traced
DA,183,-5.2500402582797125,67.49753487338626,161.6219940185547,240.31005859375,curve_path_traced
DA,184,-5.238161432354709,67.70035007819214,161.73399353027344,240.19705200195312,curve_path_traced
DA,185,-5.226175794098499,67.80085396715211,161.8470001220703,240.14105224609375,curve_path_traced
DA,186,-5.220660393723512,67.89955042922615,161.8990020751953,240.0860595703125,curve_path_traced
DA,187,-5.214615786798459,68.00186174507206,161.95599365234375,240.029052734375,curve_path_traced
DA,188,-5.202736960873455,68.09519069700002,162.0679931640625,239.97705078125,curve_path_traced
DA,189,-5.190858134948452,68.2980059018059,162.17999267578125,239.86404418945312,curve_path_traced
DA,190,-5.178979309023448,68.39850979076587,162.2919921875,239.80804443359375,curve_path_traced
DA,191,-5.173357096317254,68.49901367972585,162.34500122070312,239.75204467773438,curve_path_traced
DA,192,-5.161371458061045,68.49901367972585,162.4580078125,239.75204467773438,curve_path_traced
DA,193,-5.149599444467247,68.70002145764579,162.56900024414062,239.64004516601562,curve_path_traced
DA,194,-5.1376138062110375,68.80052534660577,162.6820068359375,239.58404541015625,curve_path_traced
DA,195,-5.131674393248535,68.89563434016381,162.73800659179688,239.5310516357422,curve_path_traced
DA,196,-5.126053798910997,68.99613822912377,162.79100036621094,239.4750518798828,curve_path_traced
DA,197,-5.114174972985992,69.09842215971383,162.9029998779297,239.41806030273438,curve_path_traced
DA,198,-5.108235560023491,69.09842215971383,162.95899963378906,239.41806030273438,curve_path_traced
DA,199,-5.102190953098438,69.19895343392966,163.0159912109375,239.36204528808594,curve_path_traced
DA,200,-5.090417321135986,69.2976498960037,163.1269989013672,239.3070526123047,curve_path_traced
DA,201,-5.084372714210932,69.3999612118496,163.18399047851562,239.2500457763672,curve_path_traced
DA,202,-5.078857313835945,69.50046510080958,163.23599243164062,239.1940460205078,curve_path_traced
DA,203,-5.066871675579735,69.50046510080958,163.3489990234375,239.1940460205078,curve_path_traced
DA,204,-5.060932262617233,69.60096898976956,163.40499877929688,239.13804626464844,curve_path_traced
DA,205,-5.04905343669223,69.6960779833276,163.51699829101562,239.08505249023438,curve_path_traced
DA,206,-5.043114023729728,69.6960779833276,163.572998046875,239.08505249023438,curve_path_traced
DA,207,-5.037174610767226,69.79658187228756,163.62899780273438,239.029052734375,curve_path_traced
DA,208,-5.0256129850985305,69.89708576124754,163.73800659179688,238.97305297851562,curve_path_traced
DA,209,-5.019568378173478,69.99758965020752,163.7949981689453,238.91705322265625,curve_path_traced
DA,210,-5.013628965210976,69.99758965020752,163.8509979248047,238.91705322265625,curve_path_traced
DA,211,-5.0017501392859725,70.09990096605343,163.96299743652344,238.86004638671875,curve_path_traced
DA,212,-4.99581072632347,70.19859742812747,164.0189971923828,238.8050537109375,curve_path_traced
DA,213,-4.989871313360968,70.19859742812747,164.0749969482422,238.8050537109375,curve_path_traced
DA,214,-4.978416500023479,70.30090874397337,164.18299865722656,238.748046875,curve_path_traced
DA,215,-4.972371893098425,70.40141263293334,164.239990234375,238.69204711914062,curve_path_traced
DA,216,-4.966432480135924,70.40141263293334,164.29598999023438,238.69204711914062,curve_path_traced
DA,217,-4.95455365421092,70.4947415848613,164.40798950195312,238.64004516601562,curve_path_traced
DA,218,-4.948507428917212,70.4947415848613,164.46499633789062,238.64004516601562,curve_path_traced
DA,219,-4.93673379695476,70.59702551545135,164.5760040283203,238.5830535888672,curve_path_traced
DA,220,-4.931006390286015,70.59702551545135,164.6300048828125,238.5830535888672,curve_path_traced
DA,221,-4.925173789654719,70.69752940441133,164.68499755859375,238.5270538330078,curve_path_traced
DA,222,-4.91318815139851,70.7980332933713,164.79800415039062,238.47105407714844,curve_path_traced
DA,223,-4.9072487384360075,70.7980332933713,164.85400390625,238.47105407714844,curve_path_traced
DA,224,-4.901309325473506,70.89853718233128,164.91000366210938,238.41505432128906,curve_path_traced
DA,225,-4.889325305585952,70.89853718233128,165.0229949951172,238.41505432128906,curve_path_traced
DA,226,-4.883809905210963,70.99904107129126,165.0749969482422,238.3590545654297,curve_path_traced
DA,227,-4.877763679917256,70.99904107129126,165.1320037841797,238.3590545654297,curve_path_traced
DA,228,-4.865991666323458,71.09954496025122,165.2429962158203,238.3030548095703,curve_path_traced
DA,229,-4.85994544102975,71.09954496025122,165.3000030517578,238.3030548095703,curve_path_traced
DA,230,-4.854006028067248,71.2000488492112,165.3560028076172,238.24705505371094,curve_path_traced
DA,231,-4.842127202142245,71.2000488492112,165.46800231933594,238.24705505371094,curve_path_traced
DA,232,-4.836187789179743,71.30236016505711,165.5240020751953,238.19004821777344,curve_path_traced
DA,233,-4.830567194842204,71.30236016505711,165.57699584960938,238.19004821777344,curve_path_traced
DA,234,-4.8186883689172,71.39568911698505,165.68899536132812,238.13804626464844,curve_path_traced
DA,235,-4.8127489559546985,71.39568911698505,165.7449951171875,238.13804626464844,curve_path_traced
DA,236,-4.800763317698489,71.49797304757512,165.85800170898438,238.0810546875,curve_path_traced
DA,237,-4.788884491773485,71.49797304757512,165.97000122070312,238.0810546875,curve_path_traced
DA,238,-4.777324484473445,71.59847693653509,166.07899475097656,238.02505493164062,curve_path_traced
DA,239,-4.7713850715109425,71.59847693653509,166.13499450683594,238.02505493164062,curve_path_traced
DA,240,-4.76544565854844,71.69720078386499,166.1909942626953,237.9700469970703,curve_path_traced
DA,241,-4.747520607329729,71.69720078386499,166.36000061035156,237.9700469970703,curve_path_traced
DA,242,-4.741688006698434,71.79948471445503,166.4149932861328,237.91305541992188,curve_path_traced
DA,243,-4.730126381029738,71.79948471445503,166.5240020751953,237.91305541992188,curve_path_traced
DA,244,-4.724186968067236,71.89998860341501,166.5800018310547,237.8570556640625,curve_path_traced
DA,245,-4.70626353521718,71.89998860341501,166.74899291992188,237.8570556640625,curve_path_traced
DA,246,-4.700324122254678,72.00049249237499,166.80499267578125,237.80105590820312,curve_path_traced
DA,247,-4.68282308362348,72.00049249237499,166.97000122070312,237.80105590820312,curve_path_traced
DA,248,-4.676883670660978,72.10099638133497,167.0260009765625,237.74505615234375,curve_path_traced
DA,249,-4.659065431773473,72.10099638133497,167.19400024414062,237.74505615234375,curve_path_traced
DA,250,-4.653126018810971,72.19613276014884,167.25,237.69204711914062,curve_path_traced
DA,251,-4.635519786217222,72.19613276014884,167.41600036621094,237.69204711914062,curve_path_traced
DA,252,-4.62958037325472,72.29663664910882,167.4720001220703,237.63604736328125,curve_path_traced
DA,253,-4.605822721404714,72.29663664910882,167.6959991455078,237.63604736328125,curve_path_traced
DA,254,-4.593838701517159,72.3971405380688,167.80899047851562,237.58004760742188,curve_path_traced
DA,255,-4.582383888179669,72.3971405380688,167.9169921875,237.58004760742188,curve_path_traced
DA,256,-4.570505062254665,72.49942446865886,168.02899169921875,237.52305603027344,curve_path_traced
DA,257,-4.546640598073452,72.49942446865886,168.25399780273438,237.52305603027344,curve_path_traced
DA,258,-4.541018385367258,72.59814831598875,168.3070068359375,237.46804809570312,curve_path_traced
DA,259,-4.517260733517251,72.59814831598875,168.531005859375,237.46804809570312,curve_path_traced
DA,260,-4.505276713629696,72.7004322465788,168.6439971923828,237.4110565185547,curve_path_traced
DA,261,-4.47589846744215,72.7004322465788,168.92098999023438,237.4110565185547,curve_path_traced
DA,262,-4.469959054479648,72.80093613553878,168.97698974609375,237.3550567626953,curve_path_traced
DA,263,-4.24553339966712,73.19758418123259,171.09298706054688,237.13404846191406,curve_path_traced
DA,264,-4.233652955373462,73.29808807019256,171.2050018310547,237.0780487060547,curve_path_traced
DA,265,-4.168424606748493,73.29808807019256,171.82000732421875,237.0780487060547,curve_path_traced
DA,266,-4.162592006117197,73.39859195915254,171.875,237.0220489501953,curve_path_traced
DA,267,-4.091849875485894,73.39859195915254,172.5419921875,237.0220489501953,curve_path_traced
DA,268,-4.079971049560891,73.4990958481125,172.65399169921875,236.96604919433594,curve_path_traced
DA,269,-4.003287887598432,73.4990958481125,173.3769989013672,236.96604919433594,curve_path_traced
